ENRLMT_ID,NPI
O20070917000779,1477568491
O20070917000779,1477568509
O20070917000779,1477568517
O20070917000779,1477568525
O20070917000779,1477568533
O20070917000779,1477568558
O20070917000779,1477568566
O20070917000779,1477568574
O20070917000779,1477568590
O20070917000779,1477568608
O20070917000779,1477568616
O20070917000779,1477568624
O20070917000779,1477568632
O20070917000779,1477568640
O20070917000779,1477568657
O20070917000779,1477568665
O20070917000779,1477568673
O20070917000779,1477568681
O20070917000779,1477568699
O20070917000779,1477568715
O20070917000779,1477568723
O20070917000779,1477568731
O20070917000779,1477568756
O20070917000779,1477568764
O20070917000779,1477568780
O20070917000779,1477568798
O20070917000779,1477569119
O20070917000779,1477569846
O20070917000779,1477569853
O20070917000779,1477576916
O20070917000779,1477593747
O20070917000779,1477623692
O20070917000779,1477637742
O20070917000779,1477639417
O20070917000779,1477652360
O20070917000779,1477675767
O20070917000779,1477703015
O20070917000779,1477704203
O20070917000779,1477709756
O20070917000779,1477712503
O20070917000779,1477712560
O20070917000779,1477717031
O20070917000779,1477728541
O20070917000779,1477761906
O20070917000779,1477762870
O20070917000779,1477787562
O20070917000779,1477793883
O20070917000779,1477798122
O20070917000779,1477829232
O20070917000779,1477847275
O20070917000779,1477849164
O20070917000779,1477867372
O20070917000779,1477870103
O20070917000779,1477877389
O20070917000779,1477881795
O20070917000779,1477882686
O20070917000779,1477888709
O20070917000779,1477936995
O20070917000779,1477946630
O20070917000779,1477965002
O20070917000779,1477989044
O20070917000779,1477989077
O20070917000779,1477989325
O20070917000779,1477992485
O20070917000779,1477993236
O20070917000779,1487037727
O20070917000779,1487052692
O20070917000779,1487080248
O20070917000779,1487080917
O20070917000779,1487171005
O20070917000779,1487171344
O20070917000779,1487171906
O20070917000779,1487172060
O20070917000779,1487172961
O20070917000779,1487177093
O20070917000779,1487177325
O20070917000779,1487177333
O20070917000779,1487177341
O20070917000779,1487177416
O20070917000779,1487177481
O20070917000779,1487177689
O20070917000779,1487178976
O20070917000779,1487179453
O20070917000779,1487179537
O20070917000779,1487211934
O20070917000779,1487608626
O20070917000779,1487660122
O20070917000779,1487660866
O20070917000779,1487660874
O20070917000779,1487661302
O20070917000779,1487661385
O20070917000779,1487661419
O20070917000779,1487661443
O20070917000779,1487661468
O20070917000779,1487661476
O20070917000779,1487661492
O20070917000779,1487661567
O20070917000779,1487665626
O20070917000779,1487668711
O20070917000779,1487669370
O20070917000779,1487669388
O20070917000779,1487669404
O20070917000779,1487669412
O20070917000779,1487669420
O20070917000779,1487669446
O20070917000779,1487669453
O20070917000779,1487669461
O20070917000779,1487669479
O20070917000779,1487669487
O20070917000779,1487669495
O20070917000779,1487669503
O20070917000779,1487669511
O20070917000779,1487669529
O20070917000779,1487669537
O20070917000779,1487669545
O20070917000779,1487669560
O20070917000779,1487669578
O20070917000779,1487669586
O20070917000779,1487669594
O20070917000779,1487669602
O20070917000779,1487669610
O20070917000779,1487669628
O20070917000779,1487669636
O20070917000779,1487669644
O20070917000779,1487669651
O20070917000779,1487669669
O20070917000779,1487669677
O20070917000779,1487669685
O20070917000779,1487669693
O20070917000779,1487669701
O20070917000779,1487669719
O20070917000779,1487669727
O20070917000779,1487669743
O20070917000779,1487669768
O20070917000779,1487669776
O20070917000779,1487669784
O20070917000779,1487669792
O20070917000779,1487669818
O20070917000779,1487693040
O20070917000779,1487727384
O20070917000779,1487733747
O20070917000779,1487756847
O20070917000779,1487781217
O20070917000779,1487796462
O20070917000779,1487823118
O20070917000779,1487824744
O20070917000779,1487826228
O20070917000779,1487835724
O20070917000779,1487836722
O20070917000779,1487837431
O20070917000779,1487845517
O20070917000779,1487849477
O20070917000779,1487849949
O20070917000779,1487864096
O20070917000779,1487891370
O20070917000779,1487895710
O20070917000779,1487925459
O20070917000779,1487961264
O20070917000779,1487961512
O20070917000779,1487967477
O20070917000779,1487971222
O20070917000779,1487972881
O20070917000779,1487974234
O20070917000779,1487977609
O20070917000779,1487982518
O20070917000779,1497043749
O20070917000779,1497073571
O20070917000779,1497086128
O20070917000779,1497149363
O20070917000779,1497178370
O20070917000779,1497218143
O20070917000779,1497270144
O20070917000779,1497270367
O20070917000779,1497270615
O20070917000779,1497270631
O20070917000779,1497270839
O20070917000779,1497271134
O20070917000779,1497271803
O20070917000779,1497272926
O20070917000779,1497274351
O20070917000779,1497278402
O20070917000779,1497278436
O20070917000779,1497278501
O20070917000779,1497278568
O20070917000779,1497278592
O20070917000779,1497279319
O20070917000779,1497279988
O20070917000779,1497760391
O20070917000779,1497760409
O20070917000779,1497760417
O20070917000779,1497760425
O20070917000779,1497760433
O20070917000779,1497760441
O20070917000779,1497760458
O20070917000779,1497760466
O20070917000779,1497760474
O20070917000779,1497760482
O20070917000779,1497760490
O20070917000779,1497760508
O20070917000779,1497760516
O20070917000779,1497760524
O20070917000779,1497760532
O20070917000779,1497760540
O20070917000779,1497760557
O20070917000779,1497760573
O20070917000779,1497760581
O20070917000779,1497760599
O20070917000779,1497760607
O20070917000779,1497760615
O20070917000779,1497760623
O20070917000779,1497760631
O20070917000779,1497760649
O20070917000779,1497760656
O20070917000779,1497760664
O20070917000779,1497760672
O20070917000779,1497760680
O20070917000779,1497760698
O20070917000779,1497760706
O20070917000779,1497760714
O20070917000779,1497760722
O20070917000779,1497760730
O20070917000779,1497760748
O20070917000779,1497760755
O20070917000779,1497760763
O20070917000779,1497760771
O20070917000779,1497760789
O20070917000779,1497760797
O20070917000779,1497761142
O20070917000779,1497761191
O20070917000779,1497761878
O20070917000779,1497761936
O20070917000779,1497762371
O20070917000779,1497762405
O20070917000779,1497762413
O20070917000779,1497762470
O20070917000779,1497762488
O20070917000779,1497762496
O20070917000779,1497762579
O20070917000779,1497786578
O20070917000779,1497793855
O20070917000779,1497827190
O20070917000779,1497839633
O20070917000779,1497879225
O20070917000779,1497890800
O20070917000779,1497904072
O20070917000779,1497907851
O20070917000779,1497924708
O20070917000779,1497938062
O20070917000779,1497947758
O20070917000779,1497951586
O20070917000779,1497962088
O20070917000779,1497977631
O20070917000779,1508021304
O20070917000779,1508040536
O20070917000779,1508047580
O20070917000779,1508051996
O20070917000779,1508052119
O20070917000779,1508053018
O20070917000779,1508085093
O20070917000779,1508094434
O20070917000779,1508095720
O20070917000779,1508097379
O20070917000779,1508097775
O20070917000779,1508156852
O20070917000779,1508173394
O20070917000779,1508174095
O20070917000779,1508296195
O20070917000779,1508297391
O20070917000779,1508313974
O20070917000779,1508380080
O20070917000779,1508380148
O20070917000779,1508380288
O20070917000779,1508381252
O20070917000779,1508381419
O20070917000779,1508381658
O20070917000779,1508381823
O20070917000779,1508382227
O20070917000779,1508382607
O20070917000779,1508383472
O20070917000779,1508384967
O20070917000779,1508389370
O20070917000779,1508389503
O20070917000779,1508389537
O20070917000779,1508389545
O20070917000779,1508389602
O20070917000779,1508389693
O20070917000779,1508389834
O20070917000779,1508389974
O20070917000779,1508410531
O20070917000779,1508424409
O20070917000779,1508871401
O20070917000779,1508871492
O20070917000779,1508871500
O20070917000779,1508871518
O20070917000779,1508871526
O20070917000779,1508871534
O20070917000779,1508871542
O20070917000779,1508871559
O20070917000779,1508871567
O20070917000779,1508871575
O20070917000779,1508871583
O20070917000779,1508871591
O20070917000779,1508871609
O20070917000779,1508871617
O20070917000779,1508871625
O20070917000779,1508871633
O20070917000779,1508871641
O20070917000779,1508871658
O20070917000779,1508871666
O20070917000779,1508871682
O20070917000779,1508871690
O20070917000779,1508871708
O20070917000779,1508871716
O20070917000779,1508871724
O20070917000779,1508871732
O20070917000779,1508871740
O20070917000779,1508871757
O20070917000779,1508871765
O20070917000779,1508871773
O20070917000779,1508871781
O20070917000779,1508871815
O20070917000779,1508871823
O20070917000779,1508871831
O20070917000779,1508871849
O20070917000779,1508871856
O20070917000779,1508871864
O20070917000779,1508871872
O20070917000779,1508872003
O20070917000779,1508872144
O20070917000779,1508872953
O20070917000779,1508872987
O20070917000779,1508873480
O20070917000779,1508873498
O20070917000779,1508873506
O20070917000779,1508873514
O20070917000779,1508873522
O20070917000779,1508873555
O20070917000779,1508873589
O20070917000779,1508873688
O20070917000779,1508881061
O20070917000779,1508940693
O20070917000779,1508949066
O20070917000779,1508990359
O20070917000779,1508992298
O20070917000779,1518105329
O20070917000779,1518111343
O20070917000779,1518112481
O20070917000779,1518120146
O20070917000779,1518123751
O20070917000779,1518135375
O20070917000779,1518139286
O20070917000779,1518158302
O20070917000779,1518158351
O20070917000779,1518159383
O20070917000779,1518178391
O20070917000779,1518195429
O20070917000779,1518223403
O20070917000779,1518246354
O20070917000779,1518280080
O20070917000779,1518295997
O20070917000779,1518343813
O20070917000779,1518364827
O20070917000779,1518366277
O20070917000779,1518377720
O20070917000779,1518400670
O20070917000779,1518480029
O20070917000779,1518480128
O20070917000779,1518480169
O20070917000779,1518480540
O20070917000779,1518480557
O20070917000779,1518480607
O20070917000779,1518480649
O20070917000779,1518480854
O20070917000779,1518480888
O20070917000779,1518481175
O20070917000779,1518481209
O20070917000779,1518481399
O20070917000779,1518481472
O20070917000779,1518482280
O20070917000779,1518482330
O20070917000779,1518483213
O20070917000779,1518483247
O20070917000779,1518483361
O20070917000779,1518483635
O20070917000779,1518483866
O20070917000779,1518483874
O20070917000779,1518484559
O20070917000779,1518486513
O20070917000779,1518972405
O20070917000779,1518972413
O20070917000779,1518972504
O20070917000779,1518972512
O20070917000779,1518972520
O20070917000779,1518972538
O20070917000779,1518972546
O20070917000779,1518972553
O20070917000779,1518972561
O20070917000779,1518972579
O20070917000779,1518972587
O20070917000779,1518972595
O20070917000779,1518972603
O20070917000779,1518972611
O20070917000779,1518972629
O20070917000779,1518972637
O20070917000779,1518972645
O20070917000779,1518972652
O20070917000779,1518972660
O20070917000779,1518972678
O20070917000779,1518972686
O20070917000779,1518972710
O20070917000779,1518972728
O20070917000779,1518972736
O20070917000779,1518972744
O20070917000779,1518972751
O20070917000779,1518972769
O20070917000779,1518972777
O20070917000779,1518972785
O20070917000779,1518972793
O20070917000779,1518972801
O20070917000779,1518972819
O20070917000779,1518972827
O20070917000779,1518972835
O20070917000779,1518972843
O20070917000779,1518972850
O20070917000779,1518972868
O20070917000779,1518972876
O20070917000779,1518972892
O20070917000779,1518973007
O20070917000779,1518973072
O20070917000779,1518973197
O20070917000779,1518973254
O20070917000779,1518973981
O20070917000779,1518974435
O20070917000779,1518974492
O20070917000779,1518974500
O20070917000779,1518974518
O20070917000779,1518974526
O20070917000779,1518974559
O20070917000779,1518974575
O20070917000779,1518974591
O20070917000779,1518974690
O20070917000779,1518982180
O20070917000779,1518987395
O20070917000779,1518998079
O20070917000779,1528073418
O20070917000779,1528073426
O20070917000779,1528073525
O20070917000779,1528073533
O20070917000779,1528073541
O20070917000779,1528073558
O20070917000779,1528073566
O20070917000779,1528073574
O20070917000779,1528073582
O20070917000779,1528073590
O20070917000779,1528073608
O20070917000779,1528073616
O20070917000779,1528073624
O20070917000779,1528073632
O20070917000779,1528073640
O20070917000779,1528073657
O20070917000779,1528073665
O20070917000779,1528073681
O20070917000779,1528073707
O20070917000779,1528073715
O20070917000779,1528073749
O20070917000779,1528073764
O20070917000779,1528073772
O20070917000779,1528073780
O20070917000779,1528073798
O20070917000779,1528073814
O20070917000779,1528073830
O20070917000779,1528073855
O20070917000779,1528073863
O20070917000779,1528073871
O20070917000779,1528073889
O20070917000779,1528073897
O20070917000779,1528074028
O20070917000779,1528074069
O20070917000779,1528074093
O20070917000779,1528074226
O20070917000779,1528074929
O20070917000779,1528074960
O20070917000779,1528074986
O20070917000779,1528074994
O20070917000779,1528075504
O20070917000779,1528075512
O20070917000779,1528075520
O20070917000779,1528075538
O20070917000779,1528075553
O20070917000779,1528075603
O20070917000779,1528076064
O20070917000779,1528083102
O20070917000779,1528084720
O20070917000779,1528088390
O20070917000779,1528089877
O20070917000779,1528104767
O20070917000779,1528142627
O20070917000779,1528157419
O20070917000779,1528160876
O20070917000779,1528163565
O20070917000779,1528177441
O20070917000779,1528196276
O20070917000779,1528200235
O20070917000779,1528223674
O20070917000779,1528225224
O20070917000779,1528225422
O20070917000779,1528229390
O20070917000779,1528232816
O20070917000779,1528243276
O20070917000779,1528247012
O20070917000779,1528252178
O20070917000779,1528255726
O20070917000779,1528258522
O20070917000779,1528263308
O20070917000779,1528290640
O20070917000779,1528293768
O20070917000779,1528294063
O20070917000779,1528359585
O20070917000779,1528369063
O20070917000779,1528372422
O20070917000779,1528439072
O20070917000779,1528443157
O20070917000779,1528474269
O20070917000779,1528481025
O20070917000779,1528494184
O20070917000779,1528494549
O20070917000779,1528502291
O20070917000779,1528581121
O20070917000779,1528581386
O20070917000779,1528581543
O20070917000779,1528582137
O20070917000779,1528582210
O20070917000779,1528582475
O20070917000779,1528582483
O20070917000779,1528582566
O20070917000779,1528582608
O20070917000779,1528582822
O20070917000779,1528583135
O20070917000779,1528583390
O20070917000779,1528583572
O20070917000779,1528583663
O20070917000779,1528584182
O20070917000779,1528584620
O20070917000779,1528585221
O20070917000779,1528585288
O20070917000779,1528586492
O20070917000779,1528587532
O20070917000779,1528600269
O20070917000779,1538174420
O20070917000779,1538174438
O20070917000779,1538174503
O20070917000779,1538174511
O20070917000779,1538174529
O20070917000779,1538174537
O20070917000779,1538174545
O20070917000779,1538174552
O20070917000779,1538174560
O20070917000779,1538174578
O20070917000779,1538174586
O20070917000779,1538174594
O20070917000779,1538174602
O20070917000779,1538174610
O20070917000779,1538174628
O20070917000779,1538174636
O20070917000779,1538174644
O20070917000779,1538174651
O20070917000779,1538174669
O20070917000779,1538174677
O20070917000779,1538174685
O20070917000779,1538174693
O20070917000779,1538174719
O20070917000779,1538174727
O20070917000779,1538174743
O20070917000779,1538174750
O20070917000779,1538174768
O20070917000779,1538174776
O20070917000779,1538174784
O20070917000779,1538174792
O20070917000779,1538174800
O20070917000779,1538174818
O20070917000779,1538174826
O20070917000779,1538174834
O20070917000779,1538174842
O20070917000779,1538174859
O20070917000779,1538174867
O20070917000779,1538174875
O20070917000779,1538174891
O20070917000779,1538174966
O20070917000779,1538175013
O20070917000779,1538175096
O20070917000779,1538175906
O20070917000779,1538175922
O20070917000779,1538175930
O20070917000779,1538176417
O20070917000779,1538176441
O20070917000779,1538176516
O20070917000779,1538176524
O20070917000779,1538176532
O20070917000779,1538176540
O20070917000779,1538176615
O20070917000779,1538181946
O20070917000779,1538189741
O20070917000779,1538231659
O20070917000779,1538241971
O20070917000779,1538253315
O20070917000779,1538280912
O20070917000779,1538290135
O20070917000779,1538300736
O20070917000779,1538304084
O20070917000779,1538305933
O20070917000779,1538306402
O20070917000779,1538307640
O20070917000779,1538314547
O20070917000779,1538315601
O20070917000779,1538325774
O20070917000779,1538326848
O20070917000779,1538328026
O20070917000779,1538331186
O20070917000779,1538332762
O20070917000779,1538344932
O20070917000779,1538347232
O20070917000779,1538352588
O20070917000779,1538355805
O20070917000779,1538356399
O20070917000779,1538368311
O20070917000779,1538373659
O20070917000779,1538374392
O20070917000779,1538390703
O20070917000779,1538394671
O20070917000779,1538398904
O20070917000779,1538399175
O20070917000779,1538445390
O20070917000779,1538448378
O20070917000779,1538455233
O20070917000779,1538463732
O20070917000779,1538467444
O20070917000779,1538478987
O20070917000779,1538497797
O20070917000779,1538572201
O20070917000779,1538583232
O20070917000779,1538682125
O20070917000779,1538682141
O20070917000779,1538682547
O20070917000779,1538682695
O20070917000779,1538682802
O20070917000779,1538683388
O20070917000779,1538683529
O20070917000779,1538684139
O20070917000779,1538684675
O20070917000779,1538684899
O20070917000779,1538685201
O20070917000779,1538685599
O20070917000779,1538685748
O20070917000779,1538685987
O20070917000779,1538686225
O20070917000779,1538686399
O20070917000779,1538686407
O20070917000779,1538687256
O20070917000779,1538688353
O20070917000779,1538688387
O20070917000779,1548207996
O20070917000779,1548217045
O20070917000779,1548275431
O20070917000779,1548275449
O20070917000779,1548275506
O20070917000779,1548275530
O20070917000779,1548275563
O20070917000779,1548275571
O20070917000779,1548275589
O20070917000779,1548275597
O20070917000779,1548275605
O20070917000779,1548275613
O20070917000779,1548275621
O20070917000779,1548275639
O20070917000779,1548275647
O20070917000779,1548275654
O20070917000779,1548275662
O20070917000779,1548275670
O20070917000779,1548275688
O20070917000779,1548275696
O20070917000779,1548275704
O20070917000779,1548275712
O20070917000779,1548275720
O20070917000779,1548275738
O20070917000779,1548275746
O20070917000779,1548275753
O20070917000779,1548275761
O20070917000779,1548275779
O20070917000779,1548275787
O20070917000779,1548275795
O20070917000779,1548275803
O20070917000779,1548275811
O20070917000779,1548275829
O20070917000779,1548275845
O20070917000779,1548275852
O20070917000779,1548275860
O20070917000779,1548275878
O20070917000779,1548275886
O20070917000779,1548276017
O20070917000779,1548276025
O20070917000779,1548276033
O20070917000779,1548276199
O20070917000779,1548276934
O20070917000779,1548276942
O20070917000779,1548277528
O20070917000779,1548277536
O20070917000779,1548277551
O20070917000779,1548277569
O20070917000779,1548277585
O20070917000779,1548281900
O20070917000779,1548365588
O20070917000779,1548405178
O20070917000779,1548415458
O20070917000779,1548424906
O20070917000779,1548426786
O20070917000779,1548432560
O20070917000779,1548436595
O20070917000779,1548443427
O20070917000779,1548444581
O20070917000779,1548451529
O20070917000779,1548460793
O20070917000779,1548467996
O20070917000779,1548474133
O20070917000779,1548489016
O20070917000779,1548493646
O20070917000779,1548494628
O20070917000779,1548494693
O20070917000779,1548497175
O20070917000779,1548543762
O20070917000779,1548576952
O20070917000779,1548578131
O20070917000779,1548584865
O20070917000779,1548590565
O20070917000779,1548593650
O20070917000779,1548594385
O20070917000779,1548689391
O20070917000779,1548697782
O20070917000779,1548714694
O20070917000779,1548736309
O20070917000779,1548783152
O20070917000779,1548783608
O20070917000779,1548783640
O20070917000779,1548783921
O20070917000779,1548783988
O20070917000779,1548784333
O20070917000779,1548784564
O20070917000779,1548785009
O20070917000779,1548785207
O20070917000779,1548785694
O20070917000779,1548785827
O20070917000779,1548786734
O20070917000779,1548787104
O20070917000779,1548788961
O20070917000779,1548789373
O20070917000779,1558376442
O20070917000779,1558376459
O20070917000779,1558376509
O20070917000779,1558376517
O20070917000779,1558376525
O20070917000779,1558376533
O20070917000779,1558376541
O20070917000779,1558376558
O20070917000779,1558376566
O20070917000779,1558376574
O20070917000779,1558376582
O20070917000779,1558376590
O20070917000779,1558376616
O20070917000779,1558376624
O20070917000779,1558376632
O20070917000779,1558376640
O20070917000779,1558376657
O20070917000779,1558376665
O20070917000779,1558376673
O20070917000779,1558376699
O20070917000779,1558376707
O20070917000779,1558376715
O20070917000779,1558376723
O20070917000779,1558376731
O20070917000779,1558376749
O20070917000779,1558376756
O20070917000779,1558376764
O20070917000779,1558376772
O20070917000779,1558376780
O20070917000779,1558376798
O20070917000779,1558376814
O20070917000779,1558376822
O20070917000779,1558376830
O20070917000779,1558376848
O20070917000779,1558376855
O20070917000779,1558376863
O20070917000779,1558376871
O20070917000779,1558376889
O20070917000779,1558376897
O20070917000779,1558377101
O20070917000779,1558377903
O20070917000779,1558377945
O20070917000779,1558377960
O20070917000779,1558378430
O20070917000779,1558378505
O20070917000779,1558378539
O20070917000779,1558378547
O20070917000779,1558378554
O20070917000779,1558378562
O20070917000779,1558378588
O20070917000779,1558475129
O20070917000779,1558501130
O20070917000779,1558503508
O20070917000779,1558514448
O20070917000779,1558531830
O20070917000779,1558543298
O20070917000779,1558552729
O20070917000779,1558567560
O20070917000779,1558568741
O20070917000779,1558568808
O20070917000779,1558636555
O20070917000779,1558653188
O20070917000779,1558673046
O20070917000779,1558673061
O20070917000779,1558676866
O20070917000779,1558735639
O20070917000779,1558768903
O20070917000779,1558794685
O20070917000779,1558796177
O20070917000779,1558813097
O20070917000779,1558834572
O20070917000779,1558856369
O20070917000779,1558880443
O20070917000779,1558884312
O20070917000779,1558884353
O20070917000779,1558884593
O20070917000779,1558884601
O20070917000779,1558884676
O20070917000779,1558884940
O20070917000779,1558884957
O20070917000779,1558885103
O20070917000779,1558885111
O20070917000779,1558885194
O20070917000779,1558886143
O20070917000779,1558886606
O20070917000779,1558886614
O20070917000779,1558887745
O20070917000779,1558887760
O20070917000779,1558887885
O20070917000779,1558887950
O20070917000779,1558887968
O20070917000779,1558889279
O20070917000779,1558889287
O20070917000779,1558889790
O20070917000779,1558913350
O20070917000779,1568409951
O20070917000779,1568477453
O20070917000779,1568477461
O20070917000779,1568477503
O20070917000779,1568477511
O20070917000779,1568477529
O20070917000779,1568477537
O20070917000779,1568477545
O20070917000779,1568477552
O20070917000779,1568477560
O20070917000779,1568477578
O20070917000779,1568477586
O20070917000779,1568477594
O20070917000779,1568477602
O20070917000779,1568477610
O20070917000779,1568477628
O20070917000779,1568477636
O20070917000779,1568477644
O20070917000779,1568477651
O20070917000779,1568477669
O20070917000779,1568477677
O20070917000779,1568477685
O20070917000779,1568477693
O20070917000779,1568477701
O20070917000779,1568477719
O20070917000779,1568477727
O20070917000779,1568477735
O20070917000779,1568477743
O20070917000779,1568477750
O20070917000779,1568477768
O20070917000779,1568477784
O20070917000779,1568477792
O20070917000779,1568477800
O20070917000779,1568477818
O20070917000779,1568477826
O20070917000779,1568477834
O20070917000779,1568477859
O20070917000779,1568477875
O20070917000779,1568477883
O20070917000779,1568478204
O20070917000779,1568478931
O20070917000779,1568478949
O20070917000779,1568479442
O20070917000779,1568479459
O20070917000779,1568479475
O20070917000779,1568479509
O20070917000779,1568479541
O20070917000779,1568479558
O20070917000779,1568479566
O20070917000779,1568479574
O20070917000779,1568546836
O20070917000779,1568551778
O20070917000779,1568562346
O20070917000779,1568600716
O20070917000779,1568602142
O20070917000779,1568605970
O20070917000779,1568609097
O20070917000779,1568620946
O20070917000779,1568623940
O20070917000779,1568637650
O20070917000779,1568645513
O20070917000779,1568649960
O20070917000779,1568654135
O20070917000779,1568655983
O20070917000779,1568662716
O20070917000779,1568679439
O20070917000779,1568682367
O20070917000779,1568682854
O20070917000779,1568754695
O20070917000779,1568756039
O20070917000779,1568767176
O20070917000779,1568778975
O20070917000779,1568779346
O20070917000779,1568792844
O20070917000779,1568793172
O20070917000779,1568802767
O20070917000779,1568824415
O20070917000779,1568890366
O20070917000779,1568898401
O20070917000779,1568898419
O20070917000779,1568898625
O20070917000779,1568901650
O20070917000779,1568980290
O20070917000779,1568980977
O20070917000779,1568981553
O20070917000779,1568985174
O20070917000779,1568985364
O20070917000779,1568985653
O20070917000779,1568985828
O20070917000779,1568985968
O20070917000779,1568986057
O20070917000779,1568986263
O20070917000779,1568986271
O20070917000779,1568987469
O20070917000779,1568987899
O20070917000779,1568988012
O20070917000779,1568988202
O20070917000779,1568988285
O20070917000779,1568988798
O20070917000779,1568989234
O20070917000779,1578039137
O20070917000779,1578060323
O20070917000779,1578080271
O20070917000779,1578082566
O20070917000779,1578086831
O20070917000779,1578086922
O20070917000779,1578086963
O20070917000779,1578087003
O20070917000779,1578087110
O20070917000779,1578087391
O20070917000779,1578088068
O20070917000779,1578088225
O20070917000779,1578088530
O20070917000779,1578088621
O20070917000779,1578088654
O20070917000779,1578088795
O20070917000779,1578089132
O20070917000779,1578089165
O20070917000779,1578089256
O20070917000779,1578089629
O20070917000779,1578089744
O20070917000779,1578500948
O20070917000779,1578516639
O20070917000779,1578570479
O20070917000779,1578570495
O20070917000779,1578570503
O20070917000779,1578570552
O20070917000779,1578570560
O20070917000779,1578570586
O20070917000779,1578570651
O20070917000779,1578574711
O20070917000779,1578577805
O20070917000779,1578578464
O20070917000779,1578578472
O20070917000779,1578578506
O20070917000779,1578578514
O20070917000779,1578578522
O20070917000779,1578578530
O20070917000779,1578578548
O20070917000779,1578578555
O20070917000779,1578578563
O20070917000779,1578578571
O20070917000779,1578578589
O20070917000779,1578578597
O20070917000779,1578578605
O20070917000779,1578578613
O20070917000779,1578578621
O20070917000779,1578578639
O20070917000779,1578578662
O20070917000779,1578578670
O20070917000779,1578578688
O20070917000779,1578578696
O20070917000779,1578578704
O20070917000779,1578578712
O20070917000779,1578578720
O20070917000779,1578578738
O20070917000779,1578578746
O20070917000779,1578578753
O20070917000779,1578578761
O20070917000779,1578578779
O20070917000779,1578578787
O20070917000779,1578578795
O20070917000779,1578578803
O20070917000779,1578578811
O20070917000779,1578578829
O20070917000779,1578578837
O20070917000779,1578578845
O20070917000779,1578578860
O20070917000779,1578578878
O20070917000779,1578578886
O20070917000779,1578578894
O20070917000779,1578578902
O20070917000779,1578579215
O20070917000779,1578579959
O20070917000779,1578579967
O20070917000779,1578601977
O20070917000779,1578648465
O20070917000779,1578660890
O20070917000779,1578702791
O20070917000779,1578705976
O20070917000779,1578707048
O20070917000779,1578707758
O20070917000779,1578708277
O20070917000779,1578710067
O20070917000779,1578710539
O20070917000779,1578717872
O20070917000779,1578726832
O20070917000779,1578739439
O20070917000779,1578743043
O20070917000779,1578760336
O20070917000779,1578764023
O20070917000779,1578792073
O20070917000779,1578792974
O20070917000779,1578795159
O20070917000779,1578799284
O20070917000779,1578807558
O20070917000779,1578831343
O20070917000779,1578859260
O20070917000779,1578891404
O20070917000779,1578891818
O20070917000779,1578947677
O20070917000779,1578951125
O20070917000779,1588023360
O20070917000779,1588041792
O20070917000779,1588061741
O20070917000779,1588071724
O20070917000779,1588078778
O20070917000779,1588090443
O20070917000779,1588097992
O20070917000779,1588180038
O20070917000779,1588180202
O20070917000779,1588180269
O20070917000779,1588180608
O20070917000779,1588180715
O20070917000779,1588180772
O20070917000779,1588180863
O20070917000779,1588180988
O20070917000779,1588187009
O20070917000779,1588187306
O20070917000779,1588187348
O20070917000779,1588187355
O20070917000779,1588187363
O20070917000779,1588187421
O20070917000779,1588187595
O20070917000779,1588187884
O20070917000779,1588187926
O20070917000779,1588188064
O20070917000779,1588188114
O20070917000779,1588188254
O20070917000779,1588188502
O20070917000779,1588189062
O20070917000779,1588189369
O20070917000779,1588189898
O20070917000779,1588606024
O20070917000779,1588670152
O20070917000779,1588670228
O20070917000779,1588670954
O20070917000779,1588670970
O20070917000779,1588670988
O20070917000779,1588671457
O20070917000779,1588671465
O20070917000779,1588671473
O20070917000779,1588671515
O20070917000779,1588671531
O20070917000779,1588671564
O20070917000779,1588671572
O20070917000779,1588671580
O20070917000779,1588671663
O20070917000779,1588679476
O20070917000779,1588679484
O20070917000779,1588679500
O20070917000779,1588679518
O20070917000779,1588679526
O20070917000779,1588679534
O20070917000779,1588679542
O20070917000779,1588679559
O20070917000779,1588679567
O20070917000779,1588679575
O20070917000779,1588679583
O20070917000779,1588679591
O20070917000779,1588679609
O20070917000779,1588679617
O20070917000779,1588679625
O20070917000779,1588679633
O20070917000779,1588679641
O20070917000779,1588679658
O20070917000779,1588679674
O20070917000779,1588679682
O20070917000779,1588679690
O20070917000779,1588679708
O20070917000779,1588679716
O20070917000779,1588679724
O20070917000779,1588679732
O20070917000779,1588679740
O20070917000779,1588679757
O20070917000779,1588679765
O20070917000779,1588679773
O20070917000779,1588679781
O20070917000779,1588679799
O20070917000779,1588679807
O20070917000779,1588679823
O20070917000779,1588679831
O20070917000779,1588679849
O20070917000779,1588679856
O20070917000779,1588679864
O20070917000779,1588679872
O20070917000779,1588679880
O20070917000779,1588679914
O20070917000779,1588684096
O20070917000779,1588694368
O20070917000779,1588701692
O20070917000779,1588734552
O20070917000779,1588751945
O20070917000779,1588769921
O20070917000779,1588777981
O20070917000779,1588791156
O20070917000779,1588806574
O20070917000779,1588807440
O20070917000779,1588820807
O20070917000779,1588851307
O20070917000779,1588851315
O20070917000779,1588859888
O20070917000779,1588861850
O20070917000779,1588865034
O20070917000779,1588866065
O20070917000779,1588877831
O20070917000779,1588890172
O20070917000779,1588890297
O20070917000779,1588894166
O20070917000779,1588897060
O20070917000779,1588899140
O20070917000779,1588932354
O20070917000779,1588936850
O20070917000779,1588937874
O20070917000779,1588944748
O20070917000779,1588947709
